id,subCategory,articleType
34585,Dress,Dresses
47077,Bottomwear,Trousers
9149,Bottomwear,Trousers
12024,Topwear,Shirts
17556,Topwear,Shirts
16484,Topwear,Shirts
24546,Topwear,Tops
15033,Topwear,Long Sleeve
44691,Topwear,Tops
57286,Topwear,Shirts
12216,Bottomwear,Trousers
42566,Topwear,Tops
31094,Topwear,Shirts
35434,Dress,Dresses
14585,Topwear,Tops
52390,Loungewear and Nightwear,Dresses
1572,Bottomwear,Trousers
41787,Topwear,Tops
12672,Bottomwear,Shorts
42330,Saree,Dresses
35262,Topwear,Shirts
58498,Topwear,Tops
21450,Topwear,Tops
5126,Topwear,Tops
52364,Loungewear and Nightwear,Dresses
41773,Topwear,Tops
13754,Topwear,Shirts
27561,Topwear,Shirts
16226,Bottomwear,Shorts
31636,Topwear,Shirts
2131,Topwear,Shirts
19860,Topwear,Long Sleeve
52156,Topwear,Tops
40493,Bottomwear,Trousers
25004,Topwear,Shirts
13102,Topwear,Long Sleeve
2555,Topwear,Tops
43672,Dress,Dresses
19438,Bottomwear,Shorts
9981,Topwear,Long Sleeve
8853,Topwear,Shirts
16470,Topwear,Shirts
39803,Topwear,Shirts
58008,Topwear,Tops
5770,Topwear,Tops
33505,Dress,Dresses
10787,Topwear,Shirts
57040,Dress,Dresses
44665,Bottomwear,Trousers
20320,Topwear,Shirts
41317,Bottomwear,Trousers
11467,Topwear,Shirts
13330,Topwear,Shirts
42592,Dress,Dresses
27939,Bottomwear,Trousers
7215,Topwear,Tops
49946,Loungewear and Nightwear,Shorts
33996,Topwear,Shirts
24921,Topwear,Tops
7488,Bottomwear,Shorts
34981,Saree,Dresses
54058,Bottomwear,Trousers
6768,Topwear,Shirts
37738,Topwear,Shirts
59747,Loungewear and Nightwear,Dresses
48063,Topwear,Shirts
18713,Bottomwear,Skirts
12229,Topwear,Shirts
26820,Bottomwear,Trousers
25699,Topwear,Tops
18521,Topwear,Long Sleeve
9176,Bottomwear,Trousers
17569,Topwear,Shirts
8898,Topwear,Shirts
12827,Topwear,Shirts
48097,Bottomwear,Trousers
50854,Saree,Dresses
19635,Topwear,Tops
27906,Bottomwear,Trousers
39232,Dress,Dresses
14318,Topwear,Long Sleeve
29292,Topwear,Shirts
52955,Saree,Dresses
16817,Topwear,Shirts
16219,Topwear,Long Sleeve
34149,Bottomwear,Skirts
54890,Topwear,Tops
14112,Topwear,Long Sleeve
41310,Topwear,Tops
57275,Topwear,Shirts
42595,Bottomwear,Trousers
46909,Bottomwear,Trousers
43675,Dress,Dresses
13105,Topwear,Long Sleeve
8854,Topwear,Shirts
22642,Topwear,Long Sleeve
39804,Bottomwear,Trousers
5777,Topwear,Tops
14320,Bottomwear,Shorts
57047,Dress,Dresses
2136,Topwear,Shirts
6596,Topwear,Tops
15696,Topwear,Shirts
33166,Topwear,Tops
40494,Bottomwear,Trousers
25003,Topwear,Shirts
11236,Bottomwear,Trousers
52363,Loungewear and Nightwear,Dresses
41774,Dress,Dresses
27566,Topwear,Shirts
13753,Topwear,Shirts
16221,Bottomwear,Trousers
17909,Topwear,Long Sleeve
54252,Topwear,Shirts
35265,Topwear,Tops
24919,Topwear,Tops
33192,Topwear,Tops
52999,Saree,Dresses
14582,Topwear,Long Sleeve
52397,Loungewear and Nightwear,Dresses
41780,Topwear,Tops
42105,Bottomwear,Shorts
12675,Bottomwear,Trousers
54060,Bottomwear,Trousers
7682,Topwear,Long Sleeve
15034,Topwear,Long Sleeve
44696,Topwear,Shirts
57281,Topwear,Shirts
24773,Bottomwear,Trousers
50898,Saree,Dresses
31093,Topwear,Shirts
42561,Topwear,Tops
22484,Topwear,Tops
35433,Dress,Dresses
26818,Bottomwear,Trousers
43681,Dress,Dresses
12023,Topwear,Shirts
17551,Topwear,Shirts
16483,Topwear,Shirts
59129,Topwear,Long Sleeve
27559,Topwear,Shirts
33965,Topwear,Shirts
52952,Saree,Dresses
8433,Topwear,Tops
16810,Topwear,Shirts
2109,Bottomwear,Trousers
19858,Topwear,Long Sleeve
57078,Dress,Dresses
13308,Topwear,Tops
50853,Saree,Dresses
48090,Topwear,Tops
8265,Topwear,Shirts
27901,Bottomwear,Trousers
20318,Topwear,Shirts
39235,Dress,Dresses
59116,Topwear,Long Sleeve
11699,Topwear,Shirts
38121,Bottomwear,Trousers
9171,Bottomwear,Trousers
18714,Topwear,Tops
9343,Bottomwear,Shorts
48064,Topwear,Shirts
26827,Bottomwear,Trousers
34986,Saree,Dresses
20788,Topwear,Long Sleeve
53048,Saree,Dresses
42308,Saree,Dresses
30728,Bottomwear,Trousers
41570,Dress,Dresses
2100,Topwear,Shirts
16819,Bottomwear,Trousers
19851,Topwear,Shirts
16025,Topwear,Shirts
27550,Topwear,Shirts
13765,Topwear,Shirts
31435,Bottomwear,Trousers
34147,Bottomwear,Shorts
16217,Bottomwear,Trousers
52355,Loungewear and Nightwear,Dresses
53287,Bottomwear,Trousers
11032,Topwear,Shirts
51988,Loungewear and Nightwear,Trousers
13301,Bottomwear,Shorts
48099,Bottomwear,Trousers
27908,Bottomwear,Trousers
14124,Bottomwear,Trousers
14316,Topwear,Long Sleeve
20123,Topwear,Shirts
57071,Bottomwear,Trousers
58805,Topwear,Shirts
43643,Dress,Dresses
2564,Topwear,Tops
8862,Topwear,Shirts
43485,Topwear,Shirts
17755,Topwear,Shirts
32620,Bottomwear,Trousers
37160,Topwear,Tops
57085,Bottomwear,Skirts
24577,Topwear,Tops
11690,Topwear,Shirts
12015,Topwear,Shirts
9178,Bottomwear,Trousers
2590,Bottomwear,Shorts
8896,Topwear,Shirts
17567,Topwear,Shirts
53041,Saree,Dresses
33998,Bottomwear,Trousers
12471,Topwear,Shirts
47673,Topwear,Tops
7486,Bottomwear,Trousers
54056,Bottomwear,Trousers
15466,Topwear,Long Sleeve
59749,Loungewear and Nightwear,Dresses
37736,Topwear,Shirts
7029,Bottomwear,Shorts
58006,Topwear,Tops
10789,Topwear,Shirts
20920,Bottomwear,Shorts
36845,Bottomwear,Trousers
19604,Topwear,Tops
50865,Saree,Dresses
49948,Loungewear and Nightwear,Shorts
27937,Bottomwear,Trousers
28143,Bottomwear,Shorts
5128,Topwear,Shirts
16228,Topwear,Long Sleeve
18180,Bottomwear,Trousers
52158,Topwear,Tops
52964,Saree,Dresses
44801,Topwear,Tops
4832,Bottomwear,Trousers
41789,Topwear,Tops
9711,Topwear,Shirts
17900,Topwear,Long Sleeve
18174,Dress,Dresses
29633,Topwear,Shirts
58496,Topwear,Tops
52990,Saree,Dresses
38573,Bottomwear,Trousers
9147,Bottomwear,Trousers
43688,Topwear,Tops
17558,Topwear,Shirts
59120,Topwear,Long Sleeve
24548,Topwear,Tops
57288,Topwear,Shirts
12218,Bottomwear,Trousers
18722,Topwear,Tops
50891,Saree,Dresses
26811,Bottomwear,Trousers
9729,Topwear,Shirts
34988,Saree,Dresses
54051,Bottomwear,Trousers
37731,Topwear,Shirts
20786,Topwear,Long Sleeve
21466,Topwear,Long Sleeve
53046,Saree,Dresses
24928,Topwear,Tops
41583,Topwear,Tops
47674,Dress,Dresses
59118,Topwear,Long Sleeve
57082,Bottomwear,Skirts
11697,Topwear,Shirts
12012,Topwear,Shirts
8891,Topwear,Shirts
17560,Topwear,Shirts
12220,Bottomwear,Trousers
43482,Topwear,Shirts
26829,Bottomwear,Trousers
17752,Topwear,Shirts
15005,Topwear,Long Sleeve
45775,Topwear,Tops
20124,Topwear,Shirts
14311,Topwear,Long Sleeve
39835,Topwear,Tops
20918,Bottomwear,Trousers
58802,Topwear,Shirts
57076,Bottomwear,Trousers
39009,Topwear,Tops
43644,Dress,Dresses
8865,Topwear,Shirts
51381,Bottomwear,Shorts
13306,Bottomwear,Trousers
14123,Bottomwear,Trousers
45781,Topwear,Tops
13762,Topwear,Shirts
27557,Topwear,Shirts
54899,Topwear,Tops
6795,Topwear,Shirts
52352,Loungewear and Nightwear,Dresses
5110,Topwear,Tops
11035,Topwear,Shirts
52160,Topwear,Tops
25032,Topwear,Long Sleeve
2107,Bottomwear,Shorts
16022,Bottomwear,Trousers
19856,Topwear,Long Sleeve
44698,Topwear,Tops
32618,Topwear,Long Sleeve
50896,Saree,Dresses
18725,Topwear,Long Sleeve
26816,Topwear,Shirts
18517,Topwear,Long Sleeve
12811,Bottomwear,Trousers
37158,Topwear,Tops
59127,Topwear,Long Sleeve
18173,Topwear,Tops
17907,Topwear,Long Sleeve
58491,Bottomwear,Shorts
38574,Bottomwear,Trousers
52399,Loungewear and Nightwear,Dresses
4835,Bottomwear,Trousers
2138,Topwear,Shirts
6598,Topwear,Tops
15698,Topwear,Shirts
32886,Topwear,Tops
52963,Saree,Dresses
33168,Topwear,Tops
28520,Bottomwear,Trousers
13339,Bottomwear,Skirts
28144,Loungewear and Nightwear,Shorts
19431,Bottomwear,Shorts
58001,Dress,Dresses
57049,Dress,Dresses
37930,Bottomwear,Skirts
38978,Topwear,Shirts
13997,Topwear,Long Sleeve
47049,Bottomwear,Trousers
30927,Bottomwear,Skirts
13399,Topwear,Shirts
1977,Bottomwear,Shorts
48465,Dress,Dresses
23954,Topwear,Shirts
11298,Bottomwear,Trousers
25891,Topwear,Tops
9570,Topwear,Shirts
43079,Topwear,Tops
48491,Topwear,Tops
31459,Bottomwear,Shorts
4895,Topwear,Tops
5947,Topwear,Shirts
52937,Saree,Dresses
45980,Topwear,Tops
8456,Topwear,Tops
13963,Topwear,Shirts
19465,Topwear,Shirts
27158,Topwear,Shirts
36218,Bottomwear,Trousers
17150,Topwear,Long Sleeve
40405,Dress,Dresses
11095,Topwear,Long Sleeve
21600,Bottomwear,Trousers
37765,Topwear,Shirts
26425,Topwear,Shirts
12610,Topwear,Tops
41381,Topwear,Tops
34584,Topwear,Tops
47076,Bottomwear,Trousers
30918,Bottomwear,Trousers
29835,Topwear,Shirts
26041,Topwear,Shirts
12274,Topwear,Shirts
46396,Topwear,Shirts
17534,Topwear,Shirts
12046,Topwear,Shirts
24524,Topwear,Shirts
59970,Dress,Dresses
37133,Topwear,Shirts
20184,Topwear,Shirts
38947,Topwear,Tops
33755,Topwear,Tops
57210,Bottomwear,Trousers
20342,Topwear,Long Sleeve
49924,Saree,Dresses
16620,Topwear,Shirts
26889,Topwear,Tops
34570,Dress,Dresses
19668,Topwear,Long Sleeve
2705,Dress,Dresses
43422,Bottomwear,Trousers
46362,Topwear,Shirts
22627,Topwear,Long Sleeve
16412,Topwear,Shirts
7879,Bottomwear,Shorts
40095,Bottomwear,Shorts
59984,Dress,Dresses
20170,Topwear,Shirts
50663,Loungewear and Nightwear,Shorts
31654,Topwear,Shirts
52908,Saree,Dresses
11253,Bottomwear,Trousers
10381,Topwear,Shirts
24988,Topwear,Tops
14721,Topwear,Shirts
33331,Topwear,Shirts
5978,Topwear,Shirts
14513,Topwear,Shirts
37791,Topwear,Shirts
34114,Dress,Dresses
51583,Bottomwear,Trousers
13736,Topwear,Shirts
19650,Topwear,Tops
20148,Topwear,Shirts
8809,Topwear,Shirts
13964,Topwear,Shirts
43628,Topwear,Tops
45987,Saree,Dresses
52930,Saree,Dresses
14719,Topwear,Tops
8451,Topwear,Tops
48496,Bottomwear,Trousers
11059,Topwear,Shirts
33309,Bottomwear,Trousers
45973,Topwear,Tops
25896,Bottomwear,Trousers
24944,Topwear,Tops
17168,Topwear,Shirts
29667,Topwear,Shirts
23953,Topwear,Shirts
48462,Bottomwear,Shorts
18312,Topwear,Long Sleeve
1528,Topwear,Long Sleeve
30920,Bottomwear,Trousers
14987,Topwear,Long Sleeve
37937,Dress,Dresses
32479,Bottomwear,Trousers
51319,Topwear,Long Sleeve
37796,Topwear,Shirts
14514,Topwear,Shirts
34113,Dress,Dresses
51584,Bottomwear,Trousers
43041,Topwear,Tops
13731,Topwear,Shirts
31461,Bottomwear,Shorts
50664,Bottomwear,Shorts
16071,Bottomwear,Trousers
7426,Topwear,Tops
31653,Topwear,Shirts
52133,Bottomwear,Trousers
46365,Topwear,Shirts
6190,Topwear,Tops
43617,Topwear,Tops
41140,Dress,Dresses
59983,Dress,Dresses
20177,Topwear,Shirts
57819,Dress,Dresses
52557,Bottomwear,Trousers
57217,Bottomwear,Shorts
33752,Topwear,Tops
11402,Topwear,Long Sleeve
49923,Saree,Dresses
50032,Loungewear and Nightwear,Trousers
34577,Topwear,Tops
12287,Bottomwear,Trousers
2702,Topwear,Shirts
12041,Topwear,Shirts
55786,Loungewear and Nightwear,Dresses
59977,Dress,Dresses
32446,Bottomwear,Shorts
38940,Bottomwear,Shorts
20183,Topwear,Shirts
41988,Topwear,Shirts
40254,Topwear,Shirts
41386,Topwear,Tops
35451,Topwear,Tops
47071,Bottomwear,Trousers
34583,Topwear,Tops
12273,Topwear,Shirts
26046,Topwear,Shirts
18749,Topwear,Shirts
11092,Topwear,Shirts
44290,Bottomwear,Trousers
23150,Topwear,Long Sleeve
35035,Bottomwear,Trousers
18923,Topwear,Shirts
17157,Topwear,Shirts
40402,Dress,Dresses
15600,Topwear,Long Sleeve
53015,Saree,Dresses
8467,Topwear,Shirts
17996,Bottomwear,Trousers
52906,Saree,Dresses
24986,Topwear,Tops
5976,Topwear,Shirts
19202,Topwear,Shirts
31468,Bottomwear,Trousers
23991,Topwear,Shirts
13738,Topwear,Shirts
27169,Topwear,Shirts
19666,Topwear,Tops
6199,Topwear,Tops
13952,Topwear,Tops
41975,Bottomwear,Shorts
57810,Topwear,Tops
47078,Bottomwear,Trousers
26873,Topwear,Tops
18740,Topwear,Tops
19692,Topwear,Shirts
18572,Topwear,Long Sleeve
7883,Bottomwear,Shorts
38949,Topwear,Tops
8493,Bottomwear,Skirts
15609,Bottomwear,Shorts
5982,Topwear,Shirts
59714,Loungewear and Nightwear,Dresses
9773,Bottomwear,Shorts
18324,Topwear,Shirts
20141,Topwear,Shirts
8800,Topwear,Shirts
46353,Topwear,Shirts
43621,Topwear,Tops
16611,Bottomwear,Trousers
49915,Saree,Dresses
19659,Topwear,Tops
26084,Topwear,Shirts
11434,Topwear,Tops
36216,Bottomwear,Shorts
20373,Bottomwear,Trousers
16275,Topwear,Long Sleeve
31457,Bottomwear,Shorts
43077,Bottomwear,Shorts
27532,Topwear,Shirts
5949,Topwear,Shirts
33300,Bottomwear,Trousers
11050,Topwear,Shirts
14522,Topwear,Shirts
11262,Bottomwear,Trousers
16047,Topwear,Shirts
19833,Topwear,Shirts
17195,Topwear,Long Sleeve
50652,Loungewear and Nightwear,Shorts
8458,Topwear,Tops
2162,Topwear,Shirts
16281,Topwear,Long Sleeve
26414,Topwear,Shirts
43083,Bottomwear,Trousers
37754,Topwear,Shirts
53211,Topwear,Shirts
40434,Bottomwear,Skirts
11296,Bottomwear,Trousers
53023,Saree,Dresses
18915,Topwear,Shirts
6536,Bottomwear,Shorts
17161,Topwear,Shirts
40050,Topwear,Long Sleeve
10720,Bottomwear,Shorts
37102,Bottomwear,Trousers
13999,Topwear,Long Sleeve
30929,Bottomwear,Skirts
47047,Bottomwear,Trousers
13397,Topwear,Shirts
12245,Topwear,Shirts
10512,Topwear,Tops
40262,Topwear,Shirts
5985,Topwear,Shirts
59713,Loungewear and Nightwear,Dresses
18323,Topwear,Shirts
23962,Topwear,Long Sleeve
17159,Topwear,Shirts
8494,Bottomwear,Skirts
45942,Topwear,Tops
24975,Topwear,Tops
6956,Topwear,Shirts
55788,Loungewear and Nightwear,Dresses
7884,Bottomwear,Trousers
21863,Topwear,Tops
59979,Dress,Dresses
32448,Bottomwear,Shorts
10718,Topwear,Tops
40068,Bottomwear,Shorts
41388,Topwear,Shirts
38340,Topwear,Tops
18747,Topwear,Tops
19695,Topwear,Shirts
26048,Topwear,Shirts
8838,Bottomwear,Trousers
43619,Topwear,Tops
41972,Topwear,Tops
57817,Topwear,Tops
20179,Topwear,Shirts
34579,Topwear,Tops
19661,Topwear,Long Sleeve
12289,Bottomwear,Trousers
5971,Topwear,Shirts
37798,Topwear,Shirts
7428,Topwear,Tops
8460,Topwear,Tops
52901,Saree,Dresses
13390,Topwear,Shirts
30112,Topwear,Shirts
26077,Topwear,Shirts
12242,Topwear,Shirts
32645,Bottomwear,Trousers
14989,Topwear,Long Sleeve
6969,Topwear,Shirts
40433,Bottomwear,Skirts
11291,Bottomwear,Trousers
53024,Saree,Dresses
15631,Bottomwear,Trousers
25898,Bottomwear,Trousers
29669,Topwear,Shirts
17166,Topwear,Shirts
18912,Topwear,Shirts
2191,Bottomwear,Shorts
37753,Topwear,Shirts
11265,Bottomwear,Trousers
45989,Saree,Dresses
14717,Topwear,Tops
19834,Topwear,Shirts
17192,Topwear,Shirts
50655,Loungewear and Nightwear,Shorts
31662,Topwear,Shirts
2165,Topwear,Shirts
16272,Topwear,Shirts
23195,Topwear,Shirts
48498,Bottomwear,Trousers
33307,Bottomwear,Trousers
10185,Topwear,Shirts
11057,Topwear,Shirts
16616,Topwear,Shirts
27151,Topwear,Shirts
26083,Topwear,Shirts
11433,Topwear,Long Sleeve
36211,Bottomwear,Shorts
44631,Bottomwear,Trousers
33551,Topwear,Shirts
20146,Topwear,Shirts
8807,Topwear,Shirts
23143,Topwear,Long Sleeve
12604,Topwear,Tops
11081,Topwear,Shirts
5998,Topwear,Shirts
37771,Topwear,Shirts
40411,Topwear,Tops
15613,Bottomwear,Shorts
53006,Saree,Dresses
28799,Bottomwear,Trousers
8489,Topwear,Tops
59964,Dress,Dresses
4620,Topwear,Tops
9903,Bottomwear,Trousers
35442,Topwear,Tops
47062,Bottomwear,Trousers
34590,Topwear,Tops
19688,Bottomwear,Shorts
12260,Topwear,Shirts
26055,Topwear,Shirts
29821,Topwear,Shirts
41395,Topwear,Shirts
14197,Dress,Dresses
57036,Dress,Dresses
41153,Bottomwear,Skirts
59990,Dress,Dresses
20164,Topwear,Shirts
16406,Topwear,Shirts
8825,Topwear,Shirts
7051,Topwear,Shirts
46376,Topwear,Shirts
13948,Bottomwear,Trousers
22401,Topwear,Shirts
49930,Saree,Dresses
50021,Bottomwear,Trousers
34564,Dress,Dresses
31016,Topwear,Shirts
2711,Dress,Dresses
27173,Topwear,Shirts
13346,Bottomwear,Trousers
57204,Bottomwear,Shorts
33741,Topwear,Tops
41361,Bottomwear,Trousers
11411,Topwear,Shirts
16250,Topwear,Shirts
51597,Bottomwear,Trousers
43052,Bottomwear,Shorts
11075,Topwear,Long Sleeve
37785,Topwear,Shirts
11247,Bottomwear,Trousers
16062,Bottomwear,Trousers
19816,Topwear,Long Sleeve
30792,Loungewear and Nightwear,Trousers
31640,Topwear,Shirts
10508,Topwear,Tops
40278,Bottomwear,Trousers
14994,Topwear,Long Sleeve
9332,Topwear,Tops
12851,Topwear,Tops
26258,Bottomwear,Trousers
6974,Topwear,Shirts
29674,Topwear,Shirts
17947,Bottomwear,Trousers
21419,Topwear,Tops
53039,Saree,Dresses
48471,Dress,Dresses
50648,Loungewear and Nightwear,Trousers
3896,Bottomwear,Skirts
19829,Topwear,Shirts
9590,Topwear,Shirts
8442,Topwear,Tops
45994,Saree,Dresses
39412,Topwear,Shirts
52923,Saree,Dresses
58425,Dress,Dresses
5953,Topwear,Shirts
23188,Topwear,Shirts
48485,Dress,Dresses
14960,Topwear,Long Sleeve
20369,Topwear,Shirts
1997,Bottomwear,Shorts
19643,Topwear,Long Sleeve
31029,Topwear,Shirts
8026,Bottomwear,Trousers
6980,Topwear,Shirts
39076,Topwear,Shirts
38998,Dress,Dresses
11240,Bottomwear,Trousers
50670,Loungewear and Nightwear,Trousers
7432,Bottomwear,Shorts
19811,Topwear,Long Sleeve
16065,Bottomwear,Trousers
30795,Topwear,Shirts
34107,Topwear,Tops
51590,Bottomwear,Trousers
11072,Topwear,Shirts
37782,Topwear,Shirts
22406,Topwear,Shirts
50026,Bottomwear,Trousers
13341,Bottomwear,Shorts
27174,Topwear,Shirts
2716,Topwear,Tops
33746,Topwear,Tops
11416,Topwear,Long Sleeve
20351,Bottomwear,Trousers
59399,Topwear,Tops
57031,Topwear,Tops
41154,Bottomwear,Shorts
20163,Topwear,Shirts
16401,Topwear,Shirts
35445,Topwear,Tops
34597,Topwear,Tops
47065,Bottomwear,Trousers
29826,Topwear,Shirts
12267,Topwear,Shirts
27180,Bottomwear,Trousers
41392,Topwear,Shirts
59963,Dress,Dresses
32452,Bottomwear,Shorts
20197,Topwear,Long Sleeve
45500,Bottomwear,Shorts
26260,Bottomwear,Trousers
10366,Bottomwear,Skirts
40416,Topwear,Tops
21421,Topwear,Tops
53001,Saree,Dresses
23144,Topwear,Long Sleeve
11086,Topwear,Shirts
37776,Topwear,Shirts
19476,Topwear,Long Sleeve
27379,Bottomwear,Trousers
6987,Topwear,Tops
32499,Topwear,Shirts
39071,Topwear,Shirts
57832,Topwear,Tops
11429,Topwear,Tops
41359,Bottomwear,Trousers
15089,Topwear,Shirts
50019,Bottomwear,Trousers
19644,Topwear,Tops
4886,Topwear,Tops
5954,Topwear,Shirts
48482,Dress,Dresses
30598,Bottomwear,Shorts
17188,Topwear,Shirts
9597,Topwear,Shirts
13528,Bottomwear,Trousers
19012,Topwear,Long Sleeve
8445,Topwear,Tops
49762,Bottomwear,Trousers
52924,Saree,Dresses
45993,Saree,Dresses
52118,Topwear,Tops
37749,Topwear,Shirts
18306,Topwear,Shirts
48476,Dress,Dresses
9563,Topwear,Shirts
40429,Topwear,Tops
37923,Topwear,Tops
4618,Topwear,Tops
14993,Topwear,Long Sleeve
29819,Topwear,Shirts
12258,Topwear,Shirts
18762,Topwear,Shirts
41350,Bottomwear,Trousers
40282,Bottomwear,Trousers
36202,Bottomwear,Shorts
1999,Bottomwear,Trousers
16605,Topwear,Shirts
2720,Bottomwear,Trousers
31027,Topwear,Shirts
26090,Topwear,Shirts
8814,Topwear,Shirts
43635,Topwear,Tops
41162,Bottomwear,Trousers
33542,Topwear,Tops
20155,Topwear,Shirts
38996,Bottomwear,Trousers
19827,Topwear,Shirts
16053,Topwear,Shirts
17181,Topwear,Shirts
13521,Topwear,Tops
11276,Topwear,Long Sleeve
14704,Topwear,Shirts
11044,Topwear,Shirts
7636,Bottomwear,Trousers
23186,Topwear,Shirts
31443,Topwear,Long Sleeve
17175,Topwear,Shirts
6522,Bottomwear,Shorts
40420,Topwear,Tops
11282,Bottomwear,Trousers
53037,Saree,Dresses
15622,Bottomwear,Trousers
37740,Topwear,Shirts
40276,Bottomwear,Trousers
10506,Topwear,Tops
47053,Bottomwear,Trousers
42521,Topwear,Shirts
26064,Topwear,Shirts
12251,Topwear,Shirts
26256,Bottomwear,Trousers
51599,Bottomwear,Trousers
23985,Topwear,Shirts
9793,Topwear,Shirts
5962,Topwear,Shirts
52912,Saree,Dresses
24992,Bottomwear,Shorts
19818,Topwear,Long Sleeve
8473,Topwear,Shirts
57038,Dress,Dresses
41961,Bottomwear,Trousers
13946,Topwear,Tops
46378,Topwear,Shirts
16408,Topwear,Shirts
26893,Topwear,Tops
13348,Bottomwear,Trousers
31018,Bottomwear,Trousers
41995,Bottomwear,Shorts
37129,Topwear,Shirts
30902,Loungewear and Nightwear,Trousers
26867,Topwear,Tops
18754,Dress,Dresses
31488,Bottomwear,Trousers
5996,Topwear,Shirts
38505,Bottomwear,Skirts
53008,Saree,Dresses
8487,Dress,Dresses
42348,Bottomwear,Trousers
17516,Topwear,Long Sleeve
26251,Bottomwear,Shorts
40043,Bottomwear,Trousers
37111,Bottomwear,Trousers
47054,Bottomwear,Trousers
30106,Topwear,Shirts
55591,Topwear,Shirts
26063,Topwear,Shirts
56770,Topwear,Shirts
37747,Topwear,Shirts
48478,Dress,Dresses
6525,Bottomwear,Shorts
17172,Topwear,Shirts
40427,Dress,Dresses
45969,Topwear,Tops
11285,Bottomwear,Trousers
53030,Saree,Dresses
15625,Topwear,Long Sleeve
4888,Topwear,Tops
11043,Topwear,Shirts
7631,Bottomwear,Shorts
23181,Topwear,Shirts
30596,Bottomwear,Shorts
13714,Topwear,Long Sleeve
16054,Bottomwear,Trousers
29689,Bottomwear,Shorts
19820,Topwear,Long Sleeve
17186,Topwear,Shirts
9599,Topwear,Shirts
14703,Topwear,Shirts
37581,Bottomwear,Shorts
52116,Topwear,Tops
8813,Topwear,Shirts
43632,Dress,Dresses
20152,Topwear,Shirts
41357,Bottomwear,Trousers
11427,Topwear,Tops
15087,Topwear,Shirts
36205,Topwear,Shirts
44625,Bottomwear,Shorts
16602,Topwear,Shirts
40418,Topwear,Tops
38502,Bottomwear,Shorts
29642,Topwear,Shirts
28790,Bottomwear,Trousers
8480,Dress,Dresses
23976,Topwear,Shirts
5991,Topwear,Shirts
11088,Topwear,Shirts
37778,Topwear,Shirts
30905,Bottomwear,Trousers
34599,Dress,Dresses
18753,Topwear,Tops
19681,Topwear,Tops
42519,Topwear,Shirts
37912,Dress,Dresses
41992,Bottomwear,Shorts
20199,Topwear,Long Sleeve
7890,Bottomwear,Trousers
50028,Loungewear and Nightwear,Shorts
26894,Topwear,Tops
2718,Topwear,Tops
13941,Topwear,Shirts
44870,Bottomwear,Shorts
52915,Saree,Dresses
24995,Bottomwear,Trousers
31649,Topwear,Shirts
8474,Topwear,Shirts
13519,Topwear,Long Sleeve
34109,Topwear,Tops
23982,Topwear,Shirts
53269,Topwear,Shirts
12659,Topwear,Shirts
34995,Saree,Dresses
17925,Bottomwear,Shorts
9506,Topwear,Shirts
29616,Topwear,Shirts
9162,Bottomwear,Trousers
29272,Topwear,Shirts
51368,Bottomwear,Trousers
59105,Topwear,Long Sleeve
15018,Topwear,Long Sleeve
51966,Loungewear and Nightwear,Dresses
30951,Topwear,Tops
43659,Dress,Dresses
29286,Topwear,Shirts
20139,Topwear,Shirts
58211,Bottomwear,Trousers
39226,Dress,Dresses
48083,Dress,Dresses
51992,Loungewear and Nightwear,Trousers
19621,Topwear,Tops
27912,Bottomwear,Trousers
31877,Saree,Dresses
19245,Topwear,Long Sleeve
34961,Saree,Dresses
6788,Topwear,Shirts
28502,Topwear,Long Sleeve
16803,Bottomwear,Shorts
18999,Topwear,Long Sleeve
14768,Topwear,Shirts
33976,Dress,Dresses
59595,Saree,Dresses
52941,Saree,Dresses
18738,Topwear,Tops
6327,Topwear,Shirts
15027,Topwear,Long Sleeve
57292,Topwear,Shirts
21020,Topwear,Shirts
37145,Topwear,Shirts
38931,Bottomwear,Trousers
32437,Bottomwear,Trousers
12030,Topwear,Shirts
17542,Topwear,Shirts
37521,Bottomwear,Shorts
15671,Bottomwear,Trousers
24136,Topwear,Long Sleeve
38569,Bottomwear,Shorts
33181,Topwear,Tops
29629,Topwear,Shirts
47656,Dress,Dresses
12666,Topwear,Shirts
51501,Bottomwear,Trousers
52384,Loungewear and Nightwear,Dresses
